session_id,turn,start,ttft_ms,total_ms,output_chars,output_tokens,status,backend
9,10,331020.538935,351015.5242860201,356868.5,731,61,200,
24,14,331021.430130,354887.28906796314,357262.6,312,25,200,
2,13,331022.717616,356193.9247219707,357562.6,143,14,200,
21,16,331020.925553,356288.95426302915,360349.4,489,42,200,
31,15,331022.202468,355429.40986098256,359403.8,501,41,200,
15,22,331022.958939,357548.71401702985,359948.0,379,25,200,
18,10,331023.209175,358296.5991899837,360988.5,349,28,200,
5,7,331024.700569,357135.1651820005,360592.3,420,36,200,
6,15,331024.843347,358292.2463170253,362150.2,504,40,200,
19,12,331025.347658,360169.7008839692,362162.1,285,21,200,
6,16,331025.200889,359214.9827979738,362540.2,439,34,200,
3,13,331026.031783,361708.9111240348,362904.0,156,13,200,
2,14,331025.932994,361285.9601880191,363418.6,266,22,200,
23,9,331026.119688,361851.4604179654,364999.7,452,33,200,
11,7,331026.451912,363125.7269679918,366320.8,449,34,200,
15,23,331026.261483,362898.5791710438,366644.1,505,39,200,
5,8,331026.499555,364846.1530570057,367865.5,376,31,200,
24,15,331026.734941,366302.34355601715,369478.0,406,34,200,
15,24,331026.977718,366154.970390955,369235.7,469,33,200,
9,11,331027.151852,367435.00674900133,371298.3,423,41,200,
0,11,331027.373613,369072.7048079716,372575.1,472,37,200,
16,12,331027.218530,369228.04737399565,373843.0,579,48,200,
10,10,331028.526635,371652.0497080055,373644.9,240,21,200,
29,16,331027.947590,370730.60504498426,375033.7,491,44,200,
22,7,331028.546096,372745.28007698245,376626.1,477,40,200,
19,13,331029.645775,372755.55724301375,377114.1,496,45,200,
27,15,331029.900934,373310.596233001,376993.2,499,38,200,
29,17,331030.195048,375211.6048540338,378404.6,449,33,200,
12,15,331030.662534,376367.1456060256,379930.2,457,37,200,
30,14,331032.507527,374618.37144196033,378642.5,445,41,200,
24,16,331032.536254,376294.8303379817,379045.3,413,28,200,
18,11,331032.748735,378102.8535569785,380618.8,304,26,200,
25,11,331033.997875,377815.922165988,380558.0,352,29,200,
3,14,331034.078898,379516.61174796754,380608.3,130,12,200,
18,12,331033.978695,377405.16486001434,382181.6,511,49,200,
18,13,331035.131227,379781.7052130122,382724.5,383,31,200,
31,16,331034.683659,380134.52639995376,383697.1,456,37,200,
14,16,331035.505991,380883.4912580205,383296.9,270,25,200,
8,11,331036.060809,382969.11771100713,385582.7,370,28,200,
12,16,331035.817911,382793.1277200114,386646.1,516,40,200,
22,8,331035.755827,382330.14846703736,386844.4,525,46,200,
23,10,331036.422497,,386413.9,0,0,200,
2,15,331036.308859,385565.2175639989,388037.9,253,24,200,
28,12,331036.402274,386333.2045560237,389450.7,426,32,200,
5,9,331036.752275,386315.98701898474,390562.2,535,44,200,
20,9,331037.354415,387222.7536379942,390054.6,350,30,200,
